1669,C=CC[C@@H](C(=O)C(CCCCc1c[nH]c(Cl)c1Cl)C(=O)[C@H](CC=CC(O)=Cc1ccc([N+](=O)[O-])cc1)OC)[C@@H](O)[C@@H](O)C=C(C[C@@H](C(=O)[C@H](CCCC)C(=O)O)C(C)C)OC
1670,C=CC[C@@H](C(=O)C(CCCCc1c[nH]c(Cl)c1Cl)C(=O)[C@H](CCC(=O)C1CCCCC1)OC)[C@@H](O)[C@@H](C(C)C)[C@@H](O)[C@H](C(=O)C(O)C(=O)[C@@H](O)C(=O)[C@H](C(=O)[C@H](C(=O)O)C(C)C)C(C)C)C(C)C
1671,C=CC[C@@H](C(=O)C(CCCCc1c[nH]c(Cl)c1Cl)C(=O)[C@H](OC)C(=O)[C@@H](OC)[C@@H](O)[C@@H](C)[C@@H](O)[C@@H](CCCCc1c[nH]c(Cl)c1Cl)C[C@@H](C(=O)O)C(C)C)[C@H](O)[C@@H](CCCC)C(=O)[C@@H](CCCCCC)C(=O)COC
1672,C=CC[C@@H](C(=O)C(CCCCc1c[nH]c(Cl)c1Cl)C(=O)c1csc(C)n1)[C@H]1OC(=O)[C@H](C)C(=O)[C@@H](CCCC)CC(C)=C[C@@H](C)C(=O)[C@@H](C)C[C@H](C)[C@H](O)[C@@H]1C(C)C
1673,C=CC[C@@H](C(=O)C(CCCCc1c[nH]c(Cl)c1Cl)C[C@@H](C[C@@H]1OC1=O)C(C)C)[C@H](O)C[C@H](O)C(CCCCc1c[nH]c(Cl)c1Cl)C(=O)C(=C[C@H](CCCC)[C@H](O)C=C[C@H](C(C)C)[C@H](O)c1c[nH]c(Cl)c1Cl)CCCCCC
1674,C=CC[C@@H](C(=O)C(CCCCc1c[nH]c(Cl)c1Cl)C[C@@H](C[C@H](CCCCc1c[nH]c(Cl)c1Cl)C(=O)[C@@H](C)[C@@H](O)[C@H](CCC(=O)[C@H](C[C@@H](C(=O)O)C(C)C)C(C)C)C(C)C)C(C)C)[C@H](O)[C@@H](OC)C(=O)c1cc(N)cc(O)c1
1675,C=CC[C@@H](C(=O)C(CCCCc1c[nH]c(Cl)c1Cl)C[C@H](CCCCCC)C(=O)[C@@H](O)[C@@H](O)[C@@H](CC=C)C(=O)[C@H](OC)C(=O)[C@H](C=C(C=C(C(=O)O)C(C)C)CCCC)CCCCCC)C(=O)[C@H](CCCCCC)[C@H](O)C1CCCCC1
1676,C=CC[C@@H](C(=O)C(CCCCc1c[nH]c(Cl)c1Cl)C[C@H](CCCCc1c[nH]c(Cl)c1Cl)C(=O)[C@H](CCCC)[C@@H](O)[C@@H](CC)C(=O)[C@H]1OC1=O)C(=O)[C@H](OC)[C@H](O)[C@H](CCCCc1c[nH]c(Cl)c1Cl)C(=O)[C@H](CCCCc1c[nH]c(Cl)c1Cl)C(=O)c1ccc([N+](=O)[O-])cc1
1677,C=CC[C@@H](C(=O)C(CCCCc1c[nH]c(Cl)c1Cl)[C@@H](O)[C@@H](CC)[C@H]1OC(=O)[C@@H]1CCCC)C(=O)[C@H](O)C(=O)[C@H](O)C(=O)[C@H](C[C@H](CC=C)[C@H](O)c1ccccc1)C(C)C
1678,C=CC[C@@H](C(=O)C(CCCCc1c[nH]c(Cl)c1Cl)[C@@H](O)[C@@H](CCCCCC)[C@@H](O)[C@@H](CCCC)[C@@H](O)[C@H](C=C(C[C@@H](C=CC(=O)O)OC)C(C)C)CCCCCC)[C@H](O)CCCOC
1679,C=CC[C@@H](C(=O)C(CCCCc1c[nH]c(Cl)c1Cl)[C@@H](O)[C@H](C(=O)O)C(C)C)C(=O)[C@@H](OC)C(=O)[C@H](C(=O)C(=C[C@@H](OC)C(=O)[C@@H](CC)C(=O)[C@H](C)C(=O)CCC)C(C)C)C(C)C
1680,C=CC[C@@H](C(=O)C(CCCCc1c[nH]c(Cl)c1Cl)[C@@H](O)[C@H](C(=O)O)C(C)C)[C@H](O)[C@H](C(C)C)[C@H](O)[C@H](CC(=C[C@H](CCCCCC)[C@H](O)[C@@H](OC)C(=O)[C@H](C)C(=O)C(=Cc1ccccc1)C(C)C)C(C)C)C(C)C
1681,C=CC[C@@H](C(=O)C(CCCCc1c[nH]c(Cl)c1Cl)[C@@H](O)[C@H](C=C(OC)C(=O)[C@H](CCCC)C(=O)[C@@H](CC=C)[C@@H](O)CC(=O)O)CC)C(=O)[C@@H](O)CCC(C)C
1682,C=CC[C@@H](C(=O)C(O)=C[C@@H](CCCC)C(=O)C1=CCCC1=O)C(=O)[C@H](C[C@@H](C[C@H](CCCCCC)C[C@H](CCCC)[C@@H](O)[C@H](C(=O)[C@H](C=C(CCCC)C(=O)O)CCCCCC)C(C)C)C(C)C)C(C)C
1683,C=CC[C@@H](C(=O)C(O)=C[C@H](CC)C(=O)[C@@H](C)CC(CCCCc1c[nH]c(Cl)c1Cl)C(=O)C=Cc1ccccc1)C(=O)[C@H](C)C(=O)[C@H](CC)C(=O)[C@@H](CCCCCC)C(=O)O
1684,C=CC[C@@H](C(=O)C(O)=C[C@H](CCCC)[C@H](O)C(=C[C@H](O)C(=O)c1ccc([N+](=O)[O-])cc1)CCCCCC)[C@@H](O)[C@H](C=C(C(=O)[C@H](CCC[C@H](O)C(=O)O)C(C)C)C(C)C)CCCCc1c[nH]c(Cl)c1Cl
1685,C=CC[C@@H](C(=O)C(O)=C[C@H](CCCCc1c[nH]c(Cl)c1Cl)[C@H](O)[C@H](OC)[C@H](O)[C@@H](OC)C(=O)c1ccc([N+](=O)[O-])cc1)C(=O)[C@@H](C)C[C@H](CC)C(=O)[C@H](C)[C@@H](O)[C@@H](CC)C(=O)[C@@H](CC=C)C(=O)O
1686,C=CC[C@@H](C(=O)C(O)=C[C@H](OC)[C@H](O)[C@H](CC)C(=O)C(=Cc1ccc(N)cc1)OC)[C@@H](O)[C@@H](OC)[C@@H](O)[C@@H](C(C)C)[C@@H](O)[C@@H](O)[C@@H](O)[C@@H](OC)C(=O)[C@H](C(=O)O)C(C)C
1687,C=CC[C@@H](C(=O)C(O)C(=O)C(O)C=CC(=O)[C@H](CC)[C@@H]1CC(=O)O1)[C@H](O)[C@H](O)[C@H](O)C(O)=C[C@H](CC)[C@H](O)[C@H](C(=O)CNC(N)=[NH2+])C(C)C
1688,C=CC[C@@H](C(=O)C(O)C(=O)O)C(=O)[C@@H](CCCC)C[C@H](C(=O)C(=C[C@@H](OC)C(=O)[C@H](CC(=C[C@@H](C)CC1=CC[C@@H](O)[C@H](O)C1)CCCCCC)C(C)C)C(C)C)C(C)C
1689,C=CC[C@@H](C(=O)C(O)C(=O)O)C(=O)[C@@H](CCCCCC)C(=O)[C@H](C(=O)[C@@H](CCCC)C[C@@H](O)C[C@H](CC)[C@H](O)[C@@H](CCCC)C[C@H](CCCC)C(=O)[C@@H](C)C(=O)c1ccc([N+](=O)[O-])cc1)C(C)C
1690,C=CC[C@@H](C(=O)C(O)C(=O)O)[C@H](O)[C@H](CCCCc1c[nH]c(Cl)c1Cl)[C@H](O)C(=C[C@H](C[C@@H](CCCCCC)C(=O)[C@H](O)C(=O)[C@@H](C(=O)[C@@H]1CCC[C@H]1C(=O)O)C(C)C)C(C)C)CCCCc1c[nH]c(Cl)c1Cl
1691,C=CC[C@@H](C(=O)C(O)C(=O)[C@@H](C(=O)CC(=O)[C@H](CCCCc1c[nH]c(Cl)c1Cl)[C@H](O)[C@H](CCCCCC)[C@H](O)[C@H](CCCC)[C@H](O)C(=C[C@@H](C)C(=O)c1csc(C)n1)OC)C(C)C)C(=O)[C@@H](CCCCCC)C(=O)O
1692,C=CC[C@@H](C(=O)C(O)C(=O)[C@@H](C)C(=O)[C@@H](OC)C(=O)CC(=O)[C@@H](CC)C(N)=O)C(=O)[C@H](C=C(C[C@@H](C(=O)[C@@H](CCCCc1c[nH]c(Cl)c1Cl)C(=O)O)C(C)C)OC)C(C)C
1693,C=CC[C@@H](C(=O)C(O)C(=O)[C@@H](CC)[C@@H](O)[C@H](C=C(OC)[C@@H](O)[C@@H](CC)C[C@@H](C=C(CCCCCC)C(=O)O)CCCCCC)C(C)C)[C@H](O)[C@H](CCCCc1c[nH]c(Cl)c1Cl)[C@H](O)[C@H](CCCC)C(=O)Cc1ccccc1
1694,C=CC[C@@H](C(=O)C(O)C(=O)[C@@H](CCCC)C(=O)O)C(=O)[C@H](CC)[C@H](O)C(CCCCc1c[nH]c(Cl)c1Cl)C(=O)C(=C[C@H](OC)[C@H](O)[C@H](CCCC)C(=O)[C@@H](CCCC)C(=O)[C@@H](CC)C(=O)c1ccc(N)cc1)CC
1695,C=CC[C@@H](C(=O)C(O)C(=O)[C@@H](O)C(=O)[C@H](C(=O)[C@H](C)C(=O)O)C(C)C)C(=O)[C@H](C[C@H](CCCCc1c[nH]c(Cl)c1Cl)[C@H](O)[C@H](O)C(=O)[C@H](O)C(=O)[C@@H](CCCC)CCOC)OC
1696,C=CC[C@@H](C(=O)C(O)C=C(C(=O)[C@@H](CCCCCC)C(=O)C(CCCCc1c[nH]c(Cl)c1Cl)[C@@H](O)[C@@H](OC)[C@@H](O)[C@@H](CC)C(=O)[C@H](C=C(OC)C(=O)O)OC)C(C)C)[C@H](O)[C@@H](CCCC)C(=O)[C@@H](C)CNC(=O)[C@H](C)N
1697,C=CC[C@@H](C(=O)C(O)C=C(CCCC)[C@@H](O)[C@@H](O)C(=O)[C@H](CC=C)[C@@H](O)[C@@H](OC)C(=O)O)[C@H](O)CC(=O)[C@@H](OC)C(=O)C(C)=C[C@H](C(C)C)[C@H](O)C=Cc1ccccc1
1698,C=CC[C@@H](C(=O)C(O)C=C(O)[C@@H](O)[C@@H](C)C(=O)O)[C@H](O)[C@H](CCCCCC)[C@H](O)c1c[nH]c(Cl)c1Cl
1699,C=CC[C@@H](C(=O)C(O)C=C[C@@H](O)CC(=O)[C@H](CCCC)C(=O)O)[C@H](O)[C@H](CC=C)[C@H](O)[C@H](CCCCCC)C(=O)C(=C[C@H](CCCCCC)[C@H](O)[C@H](C)[C@H](O)c1ccc([N+](=O)[O-])cc1)CCCCCC
1700,C=CC[C@@H](C(=O)C(O)C[C@@H](C(=O)C[C@@H](O)CC(=O)[C@H](CCCC)[C@@H](O)[C@@H](O)C(=O)[C@@H](OC)C(=O)O)C(C)C)[C@H](O)[C@H](C(=O)[C@H](Cc1ccccc1)C(C)C)C(C)C
1701,C=CC[C@@H](C(=O)C(O)C[C@H](O)C[C@@H](C=C(O)C=C(CCCCCC)C[C@H](CCCC)C(=O)O)CC)C(=O)[C@@H](OC)C(=O)[C@@H](C(=O)C(CCCCc1c[nH]c(Cl)c1Cl)C(=O)Cc1ccccc1)C(C)C
1702,C=CC[C@@H](C(=O)C(O)[C@@H](O)[C@@H](CC)CCC(=O)[C@@H](C(=O)C(CCCCc1c[nH]c(Cl)c1Cl)C[C@H](OC)C(=O)O)C(C)C)[C@H](O)[C@H](OC)[C@H](O)[C@@H](C(=O)c1csc(C)n1)C(C)C
1703,C=CC[C@@H](C(=O)C(O)[C@@H](O)[C@@H](CC)[C@@H](O)[C@H](C[C@H](C(C)C)[C@@H](O)[C@@H](CCCCc1c[nH]c(Cl)c1Cl)[C@@H](O)[C@@H](OC)C(=O)CC(=O)CC(=O)O)C(C)C)C(=O)[C@@H](CCCC)CCC(C)C
1704,C=CC[C@@H](C(=O)C(O)[C@@H](O)[C@H](C=C(CCCC)C(=O)CC=C(C=C(C=C(C=C(C)C(=O)O)CCCCCC)C(C)C)C(C)C)C(C)C)[C@H](O)C1CC[C@@H](O)[C@H](O)C1
1705,C=CC[C@@H](C(=O)C(O)[C@H]1OC(=O)[C@@H]1CCCC)C(=O)[C@@H](C(=O)[C@H](OC)[C@H](O)[C@H](CCCCc1c[nH]c(Cl)c1Cl)[C@H](O)[C@H](CCCCCC)[C@H](O)[C@@H](CCCCCC)C[C@H](CCCCCC)[C@H](O)C(=CCc1ccccc1)CCCCCC)C(C)C
1706,C=CC[C@@H](C(=O)C1=CCCC1=O)C(=O)C1CCC(=O)[C@H](OC)C=C(C(C)C)C=C(O)C(=O)[C@H](CCCC)C(=O)[C@H](CC=C)C(=O)[C@H](CCCC)C(=O)O1
1707,C=CC[C@@H](C(=O)C1=CCCC1=O)C(=O)[C@H](OC)C(=O)[C@H](CC=C)C[C@@H](C=C(CC)C[C@@H](C(=O)[C@@H](O)C=C(CCCCc1c[nH]c(Cl)c1Cl)C[C@H](CCCCc1c[nH]c(Cl)c1Cl)C(=O)O)C(C)C)CCCCCC
1708,C=CC[C@@H](C(=O)C1=CC[C@@H](O)[C@H](O)C1)C(=O)[C@H](C(C)C)[C@@H](O)[C@H](C(=O)[C@@H](CCCCCC)C(=O)[C@@H](C=C(C(C)C)[C@@H](O)CC(=O)O)C(C)C)C(C)C
1709,C=CC[C@@H](C(=O)C1=CC[C@@H](O)[C@H](O)C1)C(=O)[C@H](CCCCCC)C[C@H](O)[C@@H](O)[C@@H](C)C(=O)[C@H](CC)C(=O)[C@H](C)[C@@H](O)CC(=O)O
1710,C=CC[C@@H](C(=O)C1CCCCC1)C(=O)[C@@H](CCCCCC)C(=O)[C@@H](CCCC)C(=O)[C@@H](CC=C)C(=O)[C@@H](OC)[C@@H](O)[C@@H](CC=C)C(=O)C(CCCCc1c[nH]c(Cl)c1Cl)[C@@H](O)[C@@H](CCCC)CCC(=O)[C@@H](C)C(=O)O
1711,C=CC[C@@H](C(=O)C1CCCCC1)C(=O)[C@H](C(=O)[C@@H](C)C(=O)[C@H](CC)C(=O)[C@@H](CCCC)[C@@H](O)[C@@H](CCCC)C(=O)[C@@H](C(=O)[C@H](CC)C(=O)[C@H](CC=C)C(=O)C(CCCCc1c[nH]c(Cl)c1Cl)C(=O)O)C(C)C)C(C)C
1712,C=CC[C@@H](C(=O)C1CC[C@@H](O)[C@H](O)C1)[C@@H](O)[C@H](C(=O)[C@H](CCCCCC)C(=O)[C@H](CC)C(=O)[C@@H](C=C(C=C(CC)C(=O)[C@H](C(=O)[C@H](C(=O)O)C(C)C)C(C)C)OC)CCCC)C(C)C
1713,C=CC[C@@H](C(=O)C1OC1=O)[C@H](O)C(=C[C@@H](CCCCCC)C(=O)[C@@H](CC)C[C@H](OC)C(=O)[C@H](C(C)C)[C@H](O)C(CCCCc1c[nH]c(Cl)c1Cl)C(=O)[C@H](C[C@@H](C(=O)CC)C(C)C)C(C)C)OC
1714,C=CC[C@@H](C(=O)C=CCC(=O)[C@@H](C)C[C@H](C)[C@H](O)[C@@H](CCCCCC)CC(O)=C[C@@H](CC=C)C(=O)[C@@H](CC)Cc1ccc([N+](=O)[O-])cc1)C(=O)[C@@H](O)C(=O)O
1715,C=CC[C@@H](C(=O)C=C[C@@H](CC=C)C(=O)[C@H](CCCCc1c[nH]c(Cl)c1Cl)C(=O)C(=CCC(=O)[C@@H](CC=C)CC(C)C)C(C)C)C(=O)[C@H](C(=O)O)C(C)C
1716,C=CC[C@@H](C(=O)C=C[C@@H](CCCCCC)C(=O)[C@H](CCCCCC)C(=O)[C@H](C[C@H](OC)[C@@H](C)O)C(C)C)C(=O)[C@@H](CCCCc1c[nH]c(Cl)c1Cl)C(=O)[C@H](CCCCCC)C(=O)[C@H](C=C(C(=O)O)C(C)C)C(C)C
1717,C=CC[C@@H](C(=O)C=C[C@H](C(=O)[C@@H](CC)C(=O)C1=CC[C@@H](O)[C@H](O)C1)C(C)C)C(=O)[C@@H](C)C=C(C[C@@H](C(=O)[C@@H](C=C(OC)[C@H]1OC(=O)[C@@H]1CCCC)CCCCCC)C(C)C)OC
1718,C=CC[C@@H](C(=O)C=C[C@H](CCCCCC)C(=O)[C@H](C[C@H](CCCC)C(=O)[C@@H](CCCC)CC(C)CC)C(C)C)[C@@H](O)[C@@H](OC)C(=O)O
1719,C=CC[C@@H](C(=O)C=C[C@H](CCCCCC)[C@H](O)Cc1ccccc1)C(=O)CC[C@H](CCCCc1c[nH]c(Cl)c1Cl)C(=O)[C@@H](C(C)C)[C@@H](O)CC(=O)O
1720,C=CC[C@@H](C(=O)C=Cc1c[nH]c(Cl)c1Cl)[C@@H](O)[C@@H](O)C(=O)C(O)[C@@H](O)[C@@H](CC)C(=O)[C@@H](C=C(CCCCCC)C[C@H](CCCCc1c[nH]c(Cl)c1Cl)[C@@H](O)C[C@@H](O)[C@@H](O)C(=O)O)CCCC
1721,C=CC[C@@H](C(=O)C=Cc1ccccc1)C(=O)[C@@H](C)[C@@H](O)[C@H](C=C(C(=O)[C@@H](C=C(CCCC)C(=O)O)CCCC)C(C)C)CCCC
1722,C=CC[C@@H](C(=O)C=Cc1ccccc1)C(=O)[C@H](C[C@H](C(C)C)[C@@H](O)[C@@H](CCCC)C(=O)[C@H](CC)C(=O)[C@@H](C=CC(=O)O)C(C)C)OC
1723,C=CC[C@@H](C(=O)C=Cc1ccccc1)[C@@H](O)[C@@H](C)C[C@@H](C[C@H](O)C(=O)[C@@H](OC)[C@@H](O)[C@H](C=C(CCCCCC)CC[C@@H](O)[C@@H](CCCC)C(=O)[C@@H](CCCCc1c[nH]c(Cl)c1Cl)C(=O)O)OC)C(C)C
1724,C=CC[C@@H](C(=O)C=Cc1ccccc1)[C@@H](O)[C@H](C[C@H](O)C=C(C(=O)[C@@H](CCCC)CCC(=O)[C@@H](C)C(=O)[C@@H](CC)C(=O)[C@H](CCCC)C(=O)[C@H](CCCC)C(=O)O)C(C)C)C(C)C
1725,C=CC[C@@H](C(=O)CC(=O)C(=CC)CC)C(=O)[C@H](CCCCCC)C(=O)[C@@H](OC)C(=O)[C@@H](C(C)C)[C@@H](O)[C@H](C(=O)[C@@H](O)C(=O)[C@@H](C[C@H](CCCCc1c[nH]c(Cl)c1Cl)C(=O)O)C(C)C)C(C)C
1726,C=CC[C@@H](C(=O)CC(=O)C(=C[C@@H](CCCC)CC(C)=Cc1c[nH]c(Cl)c1Cl)CCCCc1c[nH]c(Cl)c1Cl)[C@H]1OC(=O)C(C(C)C)=CC(C(C)C)=C[C@@H]1C(C)C
1727,C=CC[C@@H](C(=O)CC(=O)C(C)CC)C(=O)[C@H](C[C@H](CC=C)C[C@@H](C(=O)[C@@H](CCCC)[C@@H](O)[C@@H](OC)C(=O)[C@@H](C)C=C(CCCCCC)C[C@@H](C(=O)O)C(C)C)C(C)C)C(C)C
1728,C=CC[C@@H](C(=O)CC(=O)C(CCCCc1c[nH]c(Cl)c1Cl)C[C@H](C)C(=O)[C@@H](C(C)C)[C@H]1OC(=O)[C@@H](CCCCc2c[nH]c(Cl)c2Cl)CCC[C@H](C(C)C)C(=O)C(CCCCCC)=C[C@@H]1C(C)C)C(=O)c1ccccc1
1729,C=CC[C@@H](C(=O)CC(=O)CC(C)C)C(=O)[C@H](CCCC)C(=O)[C@@H](CC)C(=O)[C@H](CCCC)[C@@H](O)[C@@H](O)C(=O)[C@H](C)C[C@H](CCCCCC)C(=O)O
1730,C=CC[C@@H](C(=O)CC(=O)CCC)C(=O)[C@@H](O)C(=O)[C@H](C)C[C@@H](C[C@H](OC)[C@@H](O)[C@@H](CC)C[C@H](CC)C(=O)[C@@H](CCCC)C(=O)[C@@H](CCCC)C(=O)O)C(C)C
1731,C=CC[C@@H](C(=O)CC(=O)Cc1ccccc1)C(=O)[C@H](CCCC)CCC(=O)[C@H](CCCC)CCCCC(=O)[C@H](CCCC)C(=O)[C@@H](CCCCc1c[nH]c(Cl)c1Cl)[C@@H]1CC(=O)O1
1732,C=CC[C@@H](C(=O)CC(=O)O)C(=O)C(CCCCc1c[nH]c(Cl)c1Cl)C(=O)C(=C[C@H](CC)[C@H](O)[C@H](C[C@@H](C(=O)[C@@H](O)C[C@H](CCCC)[C@H](O)C(=C[C@@H]1CCC[C@H]1C(=O)O)C(C)C)C(C)C)C(C)C)CCCC
1733,C=CC[C@@H](C(=O)CC(=O)O)C(=O)C(CCCCc1c[nH]c(Cl)c1Cl)C(=O)C[C@H](O)[C@H](O)[C@H](O)C(=C[C@@H](CC=C)C(=O)C(O)C(=O)[C@H](C(C)C)[C@H](O)[C@@H](OC)C(=O)C1=CCCC1=O)C(C)C
1734,C=CC[C@@H](C(=O)CC(=O)O)C(=O)[C@H](O)C(=O)[C@@H](O)CC(=C[C@@H](C(=O)[C@H](C[C@@H](CCCCCC)C(=O)[C@H](C[C@H](O)[C@H](O)c1c[nH]c(Cl)c1Cl)C(C)C)OC)C(C)C)CCCCCC
1735,C=CC[C@@H](C(=O)CC(=O)O)[C@H](O)[C@@H](C)C[C@@H](CCCCCC)C(=O)[C@@H](C(=O)C(=C[C@H](OC)C(=O)[C@H](C[C@@H](C(=O)[C@@H](C(=O)CC(C)C)C(C)C)C(C)C)C(C)C)CC)C(C)C
1736,C=CC[C@@H](C(=O)CC(=O)O)[C@H](O)[C@H](CCCCc1c[nH]c(Cl)c1Cl)[C@H](O)C(CCCCc1c[nH]c(Cl)c1Cl)C(=O)C=CCC(=O)[C@H](CCCC)C(=O)[C@@H](C(=O)[C@H](C[C@@H](CC)C(=O)c1ccc(N)cc1)C(C)C)C(C)C
1737,C=CC[C@@H](C(=O)CC(=O)[C@@H](C)C(=O)CC[C@@H](C(=O)[C@H](C[C@@H](C=C(CC)C(=O)O)C(C)C)C(C)C)C(C)C)[C@H](O)C(=CCOC)CCCCc1c[nH]c(Cl)c1Cl
1738,C=CC[C@@H](C(=O)CC(=O)[C@@H](C)C(=O)O)C(=O)[C@@H](CC=C)C(=O)[C@H](C)C(=O)[C@H](CC(=C[C@H](C)C(=O)[C@H](CC)C(=O)c1cc(N)cc(O)c1)OC)C(C)C
1739,C=CC[C@@H](C(=O)CC(=O)[C@@H](C)C(=O)[C@@H](CCCCCC)CC[C@@H](O)[C@H](C(=O)C(CCCCc1c[nH]c(Cl)c1Cl)C(=O)O)C(C)C)[C@H](O)[C@@H](OC)C(=O)c1csc(C)n1
1740,C=CC[C@@H](C(=O)CC(=O)[C@@H](C)[C@@H](O)CC(=O)O)C(=O)[C@@H](O)C[C@@H](CCCC)C(=O)C(=C[C@H](C(C)C)[C@H](O)[C@H](CCCCc1c[nH]c(Cl)c1Cl)C(=O)Cc1ccccc1)CC
1741,C=CC[C@@H](C(=O)CC(=O)[C@@H](CC)C(=O)[C@@H](C)C(=O)[C@@H](C)C(=O)[C@H](C(=O)[C@H](CCCCCC)C(=O)O)C(C)C)[C@H](O)C=CC(C)=C[C@H](C(C)C)[C@H](O)[C@@H]1CCC[C@H]1C(=O)O
1742,C=CC[C@@H](C(=O)CC(=O)[C@@H](CC)C(=O)[C@@H](C=C(C(=O)[C@H](C=CC(=O)O)CCCCc1c[nH]c(Cl)c1Cl)C(C)C)CC=C)C(=O)C(=C[C@H](OC)[C@@H](C)O)C(C)C
1743,C=CC[C@@H](C(=O)CC(=O)[C@@H](CCCCc1c[nH]c(Cl)c1Cl)C[C@@H](C)C(=O)C(CCCCc1c[nH]c(Cl)c1Cl)C(=O)c1ccc([N+](=O)[O-])cc1)C(=O)[C@@H](OC)C(=O)[C@H](C)C(=O)O
1744,C=CC[C@@H](C(=O)CC(=O)[C@@H](O)C[C@H](C(=O)[C@H](O)[C@H](O)[C@H](C[C@H](O)[C@H](O)[C@H](OC)[C@H](O)C(CCCCc1c[nH]c(Cl)c1Cl)C(=O)C(C)CC)C(C)C)C(C)C)C(=O)[C@H](C(=O)O)C(C)C
1745,C=CC[C@@H](C(=O)CC(=O)[C@@H](O)[C@@H](O)[C@H](C=C(C=C(C=C(CCCC)C(=O)[C@@H](C)[C@@H](O)[C@@H](CC)C(=O)[C@@H](CCCCCC)C(=O)O)OC)OC)C(C)C)[C@H](O)c1ccc[nH]1
1746,C=CC[C@@H](C(=O)CC(=O)[C@H](C(C)C)[C@H](O)C1CCCCC1)C(=O)[C@H](CCCC)[C@@H](O)[C@@H](CCCCCC)C[C@H](C(C)C)[C@@H](O)[C@H](C=C(C(=O)[C@H](C(=O)[C@H](OC)C(=O)O)C(C)C)C(C)C)CCCCCC
1747,C=CC[C@@H](C(=O)CC(=O)[C@H](C)[C@@H](O)[C@H](C=C(C(=O)O)C(C)C)CC)[C@H](O)[C@H](CCCCc1c[nH]c(Cl)c1Cl)C(=O)C[C@H](O)[C@@H](CCCCCC)C(=O)[C@@H](CCCC)C(=O)[C@@H](OC)C(C)=O
1748,C=CC[C@@H](C(=O)CC(=O)[C@H](C=C(C=C(C=C(OC)C(=O)O)C(C)C)CC)OC)C(=O)C(=C[C@H](CC)C(=O)[C@H](C)[C@H](O)[C@H](CCCCCC)C(=O)c1ccc([N+](=O)[O-])cc1)OC
1749,C=CC[C@@H](C(=O)CC(=O)[C@H](CCCC)[C@@H](O)[C@@H](CC)C(=O)[C@H]1OC1=O)[C@H](O)[C@H](CC)[C@H](O)C(O)C(=O)C(=C[C@@H](C)C[C@H](CCC)CCCCCC)CCCC
1750,C=CC[C@@H](C(=O)CC(C)C)C(=O)[C@@H](C(=O)[C@@H](C=C(C)CCC=C(CCCC)C[C@H](OC)C(=O)[C@H](CC=C)C(=O)[C@H](C[C@H](CCCCc1c[nH]c(Cl)c1Cl)C(=O)O)OC)OC)C(C)C
1751,C=CC[C@@H](C(=O)CC(C)C)C(=O)[C@@H](C=CC=C(OC)[C@@H](O)[C@@H](CCCC)C[C@H](CCCCc1c[nH]c(Cl)c1Cl)C[C@H](CC)C(=O)[C@H](C=C(C)[C@H]1OC(=O)[C@@H]1C)CCCCCC)CCCCCC
1752,C=CC[C@@H](C(=O)CC(C)C)C(=O)[C@H](C(=O)[C@@H](C)[C@H]1OC(=O)[C@H](CCCCc2c[nH]c(Cl)c2Cl)C(=O)[C@H](O)[C@H](O)[C@@H](C)CC(CCCCc2c[nH]c(Cl)c2Cl)C(=O)[C@H](OC)[C@H](O)[C@@H]1CC=C)C(C)C
1753,C=CC[C@@H](C(=O)CC)C(=O)[C@@H](C=C(CCCCCC)C(=O)[C@H](C[C@@H](C[C@@H](C=C(CC)C[C@@H](CCC(=O)O)C(C)C)C(C)C)C(C)C)C(C)C)CC
1754,C=CC[C@@H](C(=O)CC)[C@@H](O)[C@@H](CCCCc1c[nH]c(Cl)c1Cl)C[C@H](C)C(=O)[C@H](C(=O)[C@@H](C=C(O)C(=O)CC(=O)[C@@H](C(C)C)[C@@H](O)[C@@H](OC)C(=O)[C@H](C(=O)O)C(C)C)CCCC)C(C)C
1755,C=CC[C@@H](C(=O)CC=C(C(=O)[C@H](OC)C(=O)[C@H](CC=C)[C@@H](O)[C@@H](C)C(=O)[C@H](C(=O)[C@@H](CC=C)[C@H]1OC(=O)[C@@H]1C)C(C)C)C(C)C)C(=O)[C@H](C[C@@H]1CCC[C@H]1C(=O)O)OC
1756,C=CC[C@@H](C(=O)CC=C(C)C=C(C=C(C=C(C(=O)O)C(C)C)CC)CC)C(=O)[C@H](C(C)C)[C@H](O)[C@H](C[C@H](CCCCc1c[nH]c(Cl)c1Cl)[C@H](O)[C@@H](C(=O)c1ccccc1)C(C)C)C(C)C
1757,C=CC[C@@H](C(=O)CC=C(CC)[C@@H](O)[C@@H](C)C[C@@H](C=C(CCCC)C[C@H](CCCC)C(=O)[C@@H](C=C(CCCCCC)[C@@H](O)[C@@H](O)C(=O)O)CCCCCC)C(C)C)[C@H](O)c1ccccc1
1758,C=CC[C@@H](C(=O)CC=C(CCCCCC)C(=O)[C@H](C(=O)[C@H]1OC1=O)C(C)C)[C@H](O)[C@H](CCCCc1c[nH]c(Cl)c1Cl)[C@H](O)[C@@H](CCCCCC)CC(=CC[C@H](O)[C@H](CCCCCC)C(=O)c1csc(C)n1)CCCCCC
