CMP_name,Food_name,SMILES,FDB_ID,CID,Pred_medicinal
Hexadecanoylpyrrolidine,Black_Pepper,CCCCCCCCCCCCCCCC(=O)N1CCCC1,FDB010702,247220,0.0
,Alliums,CCCS(=O)SCC=C,FDB010703,20209224,0.0
,Herbs_condiments_and_spices,COC1=CC(CO)=CC(OC)=C1OC1OC(CO)C(O)C(O)C1O,FDB010704,13965334,0.0
,Edible_fats_and_oils,COC1=CC(OC)=C(C(C)=O)C(OC2OC(COC3OCC(O)C(O)C3O)C(O)C(O)C2O)=C1,FDB010705,131751293,0.0
,Alliums,CSS(=O)CC=C,FDB010706,5319504,0.0
ALLYL-METHYL-THIOSULFINATE|METHYL-ALLYL-THIOSULFINATE,Garlic,CS(=O)SCC=C,FDB010707,20216915,0.0
,Alcoholic_beverages,CC(CCOC1OC(CO)C(O)C(O)C1O)CCC=C(C)C,FDB001071,14239337,0.0
,Alliums,CSS(=O)\\C=C/C,FDB010708,131751294,0.0
,Onion,C\\C=C/SS(C)=O,FDB010709,14412546,0.0
,Alliums,CCCS(=O)S\\C=C/C,FDB010712,14412548,0.0
,Alliums,CCCSS(=O)\\C=C/C,FDB010713,131751295,0.0
ALLYL-1-PROPENYL-THIOSULFINATE|ALLYL-TRANS-1-PROPENYL-THIOSULFINATE,Garlic,C\\C=C\\S(=O)SCC=C,FDB010716,58219317,0.0
,Fish,CC(CO)CCCC(C)C1CCC2C3C(O)CC4CC(O)CCC4(C)C3CC(O)C12C,FDB001072,140,0.0
,Alliums,C\\C=C/S(=O)SCC=C,FDB010718,88088040,0.0
,Alliums,C\\C=C/SS(=O)CC=C,FDB010719,10197839,0.0
,Other_fruits,CCCCCCCCCCCCC(O)C1CCC(O1)C(O)CC\\C=C\\CCCCCCC1CC(CC(C)=O)C(=O)O1,FDB010720,102121363,0.0
,Other_fruits,CCCCCCCCCCCCC(O)C1CCC(O1)C(O)CCCC(O)C(O)CCCCCC(O)CC1=CC(C)OC1=O,FDB010721,157682,0.0
,Herbs_condiments_and_spices,CON1C=C(C(=O)OC)C2=CC=CC=C12,FDB010722,10465540,0.0
,Fungi,CNC(=O)CCC1=CNC2=C1C=CC=C2,FDB010723,7661699,0.0
,Herbs_condiments_and_spices,CC1=CC2=C(C=C1)N(C=O)C1=CC=CC=C21,FDB010724,10058925,0.0
,Herbs_condiments_and_spices,CCOC(=O)N1C2=CC=CC=C2C2=C1C=CC(C)=C2,FDB010725,10354902,0.0
,Edible_fats_and_oils,COC1=CC(\\C=C\\C(=O)NCCC2=CNC3=C2C=C(O)C=C3)=CC=C1O,FDB010726,5969616,0.0
,Edible_fats_and_oils,OCC1OC(OC2=CC3=C(NC=C3CCNC(=O)\\C=C\\C3=CC=C(O)C=C3)C=C2)C(O)C(O)C1O,FDB010727,131751296,0.0
GINGEROL-METHYL-ETHER|METHYL-6-GINGEROL,Ginger,CCCCCC(O)CC(=O)CCC1=CC=C(OC)C(OC)=C1,FDB001073,71391212,0.0
,Edible_fats_and_oils,COC1=CC(\\C=C\\C(=O)NCCC2=CNC3=C2C=C(OC2OC(CO)C(O)C(O)C2O)C=C3)=CC=C1O,FDB010728,131751297,0.0
,Edible_fats_and_oils,OCC1OC(OC2C(O)C(O)C(OC3C(O)C(OC4=CC(O)=CC(O)=C34)C3=CC(O)=C(O)C(O)=C3)OC2CO)C(O)C(O)C1O,FDB010729,131751298,0.0
,Crabapples,NC(=N)NCCCC(NC(=O)C(O)=O)C(O)=O,FDB010730,86250758,0.0
,Apples_and_pears,NC(=N)NCCCC(NC(=O)CCC(O)=O)C(O)=O,FDB010731,463,0.0
,Apples_and_pears,NC(=N)NCCCC(NC(=O)CC(O)C(O)=O)C(O)=O,FDB010732,86250757,0.0
,Apples_and_pears,COC(=O)C(O)(CC(O)=O)C(=O)NC(CCCNC(N)=N)C(O)=O,FDB010733,131751299,0.0
,Herbs_condiments_and_spices,COC1=C(O)C=C(CC=C)C=C1OC1OC(CO)C(O)C(O)C1O,FDB010734,131751300,0.0
,Barley,C\\C(COC1OC(CO)C(O)C(O)C1O)=C/CN,FDB010737,14559842,0.0
,Tomatoes,CC(C)=CCC\\C(C)=C\\CC\\C(C)=C\\CC\\C(C)=C/C=C/C=C(/C)\\C=C/C=C(\\C)CC\\C=C(/C)CCC1OC1(C)C,FDB001074,131750917,0.0
,Other_green_vegetables,COC12CC3CCC(O)C(C)C3(C)C(OC(=O)C(\\C)=C\\C)C1=C(C)C(=O)O2,FDB010738,131751301,0.0
,Other_green_vegetables,COC12CC3CCC(OC(=O)\\C=C\\SC)C(C)C3(C)C(OC(=O)C(\\C)=C\\C)C1=C(C)C(=O)O2,FDB010739,131751302,0.0
,Other_green_vegetables,COC1C2=C(C)C(=O)OC2(CC2CCC(OC(=O)\\C=C\\SC)C(C)C12C)OC,FDB010740,131751303,0.0
,Other_green_vegetables,COC12CC3CCC(O)C(C)C3(C)C(OC(=O)C(\\C)=C/C)C1=C(C)C(=O)O2,FDB010741,131751304,0.0
,Other_green_vegetables,COC12CC3CCC(OC(=O)\\C=C\\SC)C(C)C3(C)C(OC(=O)C(\\C)=C/C)C1=C(C)C(=O)O2,FDB010742,131751305,0.0
CICERITOL,Soybean,CO[C@@H]1[C@@H](O)[C@@H](O)[C@H](O)[C@H](O[C@H]2O[C@H](CO[C@H]3O[C@H](CO)[C@H](O)[C@H](O)[C@H]3O)[C@H](O)[C@H](O)[C@H]2O)[C@H]1O,FDB010747,10142653,1.0
,Tomatoes,CC(C)CCC\\C(C)=C\\CC\\C(C)=C\\C=C/C(/C)=C\\C=C\\C=C(\\C)CC\\C=C(/C)CC\\C=C(/C)CCC1OC1(C)C,FDB001075,131750918,0.0
Kaempferol_3-(2,Bay,CC1OC(OC2=C(OC3=CC(O)=CC(O)=C3C2=O)C2=CC=C(O)C=C2)C(OC(=O)\\C=C\\C2=CC=C(O)C=C2)C(O)C1OC(=O)\\C=C\\C1=CC=C(O)C=C1,FDB010748,131751306,0.0
,Other_fruits,CC1OC(OC2C(OC3CCC4(C)C(CCC5(C)C4CCC4C6C7(CC54CO7)OC(CC6(C)O)C=C(C)C)C3(C)C)OCC(O)C2OC2OC(COC3OC(CO)C(O)C(O)C3O)C(O)C(O)C2OC2OCC(O)C(O)C2O)C(O)C(O)C1O,FDB010749,53399223,0.0
,Other_fruits,CC1OC(OC2C(OC3CCC4(C)C(CCC5(C)C4CCC4C6C7(CC54CO7)OC(CC6(C)O)C=C(C)C)C3(C)C)OCC(O)C2OC2OC(COC3OC(CO)C(O)C(O)C3O)C(O)C(O)C2OC2OC(CO)C(O)C(O)C2O)C(O)C(O)C1O,FDB010750,73110002,0.0
,Other_fruits,CC1OC(OC2C(OC3CCC4(C)C(CCC5(C)C4CCC4C6C7(CC54CO7)OC(CC6(C)O)C=C(C)C)C3(C)C)OCC(O)C2OC2OC(COC(C)=O)C(O)C(O)C2OC2OCC(O)C(O)C2O)C(O)C(O)C1O,FDB010751,73093046,0.0
,Alliums,CC1C2C(CC3C4CC(O)C5CC(O)C(O)CC5(C)C4CCC23C)OC11CCC(C)CO1,FDB010754,12312669,0.0
,Cereals_and_bakery_products,CCOC1=CC(=O)C(O)=C(CCCCCCC\\C=C\\C\\C=C\\CC=C)C1=O,FDB010755,101949527,0.0
7-Hydroxy-3,Orange,COC1=C(OC)C=C(C=C1)C1=C(OC)C(=O)C2=C(OC)C(OC)=C(O)C(OC)=C2O1,FDB010756,9844898,0.0
Kaempferol_3-sophoroside-7-cellobioside,Cauliflower,OCC1OC(OC2C(O)C(O)C(OC3=CC(O)=C4C(=O)C(OC5OC(CO)C(O)C(O)C5OC5OC(CO)C(O)C(O)C5O)=C(OC4=C3)C3=CC=C(O)C=C3)OC2CO)C(O)C(O)C1O,FDB010757,74978112,0.0
Kaempferol_3-(2-(E)-caffeoylglucosyl)-(1->2)-glucoside-7-cellobioside,Cauliflower,OCC1OC(OC2C(CO)OC(OC3=CC(O)=C4C(OC(C5=CC=C(O)C=C5)=C(OC5OC(CO)C(O)C(O)C5OC5OC(CO)C(O)C(O)C5OC(=O)\\C=C\\C5=CC(O)=C(O)C=C5)C4=O)=C3)C(O)C2O)C(O)C(O)C1O,FDB010758,131751307,0.0
,Brassicas_and_other_crucifers,COC1=C(O)C=CC(\\C=C\\C(=O)OC2C(OC3C(OC4=C(OC5=CC(OC6OC(CO)C(OC7OC(CO)C(O)C(O)C7O)C(O)C6O)=CC(O)=C5C4=O)C4=CC=C(O)C=C4)OC(CO)C(O)C3O)OC(CO)C(O)C2O)=C1,FDB010759,131751308,0.0
,Brassicas_and_other_crucifers,COC1=CC(\\C=C\\C(=O)OC2C(OC3C(OC4=C(OC5=CC(OC6OC(CO)C(OC7OC(CO)C(O)C(O)C7O)C(O)C6O)=CC(O)=C5C4=O)C4=CC=C(O)C=C4)OC(CO)C(O)C3O)OC(CO)C(O)C2O)=CC(OC)=C1O,FDB010760,131751309,0.0
Gibberellin_A111,Strawberry,CC12CCCC(C)(C1C(C(O)=O)C13CC(C(O)CC21)C(=C)C3)C(O)=O,FDB010761,131751245,0.0
,Other_fruits,CCCCCCCCCCCCCCCCCCCCCCCCCCCCCC(=O)OCCCCCCCCCCCCCCCCCCCCCCCCCCCC,FDB010762,129837278,0.0
,Edible_fats_and_oils,COC(=O)CCCCCCCCCCCCCCCN,FDB010763,85756565,0.0
,Herbs_condiments_and_spices,CCCCC\\C=C\\C(C)CCOC(C)=O,FDB010764,101416076,0.0
,Other_fruits,OC1CC2=C(OC1C1=CC=C(O)C=C1)C1=C(OC3(OC4=C(C1C3OC(=O)C1=CC=C(O)C=C1)C(O)=CC(O)=C4)C1=CC=C(O)C=C1)C=C2O,FDB010765,85245874,0.0
,Alliums,CCCCCCCCCCCCC(O)C(=O)NC(COC1OC(CO)C(O)C(O)C1O)C(O)\\C=C/CC\\C=C/CCCCCCCCC,FDB010766,131751310,0.0
,Alliums,CCCCCCCCCCCCCC(O)C(=O)NC(COC1OC(CO)C(O)C(O)C1O)C(O)\\C=C/CC\\C=C/CCCCCCCCC,FDB010767,131751311,0.0
,Tea,CC\\C=C/C[C@@H]1[C@H](CC(=O)OC)C=CC1=O,FDB010769,101417752,0.0
,Other_fruits,CCCCCC(O)CCOC1OC(CO)C(C)C(O)C1OC1OCC(C)(CO)C1O,FDB010770,131751312,0.0
,Other_fruits,CCCCCC(O)CCOC1OC(COC2OC(CO)C(O)C(O)C2O)C(O)C(O)C1O,FDB010771,131751313,0.0
,Herbs_condiments_and_spices,CC1OC(OC2=CC=C(CN=C=S)C=C2)C(O)C(O)C1O,FDB010773,14865502,0.0
,Herbs_condiments_and_spices,CC1OC(OC2=CC=C(CN=C=S)C=C2)C(O)C(O)C1OC(C)=O,FDB010774,22718840,0.0
,Other_fruits,CC1OC(OCC2OC(OC(CN)C3=CC=CC=C3)C(O)C(O)C2O)C(O)C(O)C1O,FDB010777,131751315,0.0
,Alcoholic_beverages,CC1=CCC(CC1)C(C)(C)OC1OC(CO)C(O)C(O)C1O,FDB001078,13325862,0.0
N-TRANS-P-COUMAROYL-OCTOPAMINE,Green_Bell_Pepper,OC(CNC(=O)\\C=C\\C1=CC=C(O)C=C1)C1=CC=C(O)C=C1,FDB010778,23874492,0.0
N-cis-Feruloyloctopamine,Potato,COC1=CC(\\C=C\\C(=O)NCC(O)C2=CC=C(O)C=C2)=CC=C1O,FDB010779,24096391,0.0
,Herbs_condiments_and_spices,COC1=C(O)C=CC(\\C=C\\C(=O)OCCC2=CC=C(O)C=C2)=C1,FDB010780,637308,0.0
,Brassicas_and_other_crucifers,CC1OC(OC2=CC=C(CCN)C=C2)C(O)C(O)C1O,FDB010781,14865499,0.0
,Brassicas_and_other_crucifers,CC1OC(OC2=CC=C(CCN)C=C2)C(O)C(O)C1OC(C)=O,FDB010782,85139886,0.0
,Brassicas_and_other_crucifers,CC1OC(OC2=CC=C(CCN)C=C2)C(OC(C)=O)C(OC(C)=O)C1OC(C)=O,FDB010783,131751316,0.0
,Tomatoes,CCCCCCCCCCCCCCCC(=O)OCC1OC(OC2CCC3(C)C4CCC5(C)C(CCC5C4CC=C3C2)C(C)CC\\C(=C/C)C(C)C)C(O)C(O)C1O,FDB010785,131751317,0.0
,Tomatoes,CCCCCCCCCCCCCCCCCC(=O)OCC1OC(OC2CCC3(C)C4CCC5(C)C(CCC5C4CC=C3C2)C(C)CC\\C(=C/C)C(C)C)C(O)C(O)C1O,FDB010786,131751318,0.0
,Tomatoes,CCCCCCCC\\C=C\\CCCCCCCC(=O)OCC1OC(OC2CCC3(C)C4CCC5(C)C(CCC5C4CC=C3C2)C(C)CC\\C(=C/C)C(C)C)C(O)C(O)C1O,FDB010787,131751319,0.0
Cryptochrome,Peach,C\\C(\\C=C\\C=C(\\C)C1OC2(C)CCCC(C)(C)C2=C1)=C/C=C\\C=C(/C)\\C=C/C=C(/C)C1OC2(C)CC(O)CC(C)(C)C2=C1,FDB001079,131750919,0.0
,Tea,C\\C=C\\C(=O)OCC1OC(OC2C(O)C(O)C(CO)OC2OC2CCC3(C)C(CCC4(C)C3CC(O)C3C(CCC43C)C(C)(CCC=C(C)C)OC3OC(CO)C(O)C(O)C3O)C2(C)C)C(O)C(O)C1O,FDB010788,131751320,0.0
,Tea,CCCCC\\C=C\\C(=O)OCC1OC(OC2C(O)C(O)C(CO)OC2OC2CCC3(C)C(CCC4(C)C3CC(O)C3C(CCC43C)C(C)(CCC=C(C)C)OC3OC(COC4OC(CO)C(O)C(O)C4O)C(O)C(O)C3O)C2(C)C)C(O)C(O)C1O,FDB010789,131751321,0.0
,Tea,CC(C)=CCCC(C)(OC1OC(CO)C(O)C(O)C1O)C1CCC2(C)C1C(O)CC1C3(C)CCC(OC4OC(COC(C)=O)C(O)C(O)C4OC4OC(CO)C(O)C(O)C4O)C(C)(C)C3CCC21C,FDB010790,85212395,0.0
,Tea,CC(C)=CCCC(C)(OC1OC(COC2OC(CO)C(OC3OC(CO)C(O)C(O)C3O)C(O)C2O)C(O)C(O)C1O)C1CCC2(C)C1C(O)CC1C3(C)CCC(OC4OC(CO)C(O)C(O)C4OC4OC(CO)C(O)C(O)C4O)C(C)(C)C3CCC21C,FDB010791,85166488,0.0
,Other_fruits,CC(CCC1(O)OC2CC3C4CC=C5CC(CCC5(C)C4CCC3(C)C2C1C)OC1OCC(O)C(O)C1OC1OCC(OC2OC(C)C(O)C(O)C2OC2OC(C)C(O)C(O)C2O)C(O)C1OC1OCC(O)C(O)C1O)COC1OC(CO)C(O)C(O)C1O,FDB010792,131751322,0.0
Gibberellin_A113,Radish,CC12CCCC3(COC1=O)C1CC(O)C4CC1(CC4=C)C(C23)C(O)=O,FDB010793,131751323,0.0
Gibberellin_A115,Radish,CC1(CCCC2(C=O)C3CC(O)C4CC3(CC4=C)C(C12)C(O)=O)C(O)=O,FDB010795,131751324,0.0
,Tea,CC1OC(CC(O)C1OC1OC(CO)C(O)C(O)C1O)OC1CCC2(C)C(CCC3C2C(O)CC2(C)C(CCC32O)C2=CC(=O)OC2)C1,FDB010797,85091334,0.0
,Other_fruits,COC(C1C(C(O)C(=O)N1C)C1=CC=CC=C1)C1=CC=CC=C1,FDB001080,85584195,0.0
,Tea,CC1OC(CC(O)C1OC1OC(CO)C(O)C(O)C1O)OC1CCC2(C)C3C(O)CC4(C)C(CCC4(O)C3CCC2(O)C1)C1=CC(=O)OC1,FDB010799,78200850,0.0
DIPROPYL-TRISULFIDE,Onion,CCCSSSCCC,FDB010801,22383,0.0
,Tea,CC1OC(CC(O)C1OC1OC(CO)C(OC2OC(CO)C(O)C(O)C2O)C(O)C1O)OC1CCC2(CO)C3CCC4(C)C(CCC4(O)C3CCC2(O)C1)C1=CC(=O)OC1,FDB010804,3801879,0.0
,Meats,NC(CCC1=C(CC(N)C(O)=O)C(O)=C[N+](CC(O)CCC(N)C([O-])=O)=C1)C(O)=O,FDB010805,10928089,0.0
,Tea,CC(C)=CCCC(C)(OC1OC(COC2OC(CO)C(O)C(O)C2O)C(O)C(O)C1O)C1CCC2(C)C1C(O)CC1C3(C)CCC(OC4OC(CO)C(O)C(O)C4OC4OC(CO)C(O)C(O)C4O)C(C)(C)C3=CC(O)C21C,FDB010806,85255130,0.0
,Edible_fats_and_oils,COC1=C(O)C=CC(CC2C(CC3=CC(OC)=C(OC4OC(CO)C(O)C(O)C4OC4OCC(O)(CO)C4O)C=C3)COC2=O)=C1,FDB010807,85245812,0.0
,Other_fruits,CCCCC\\C=C/CC(=O)OC,FDB001081,14690973,0.0
,Tea,C\\C=C(\\C)C(=O)OC1C(O)C(C)(C)CC2C3=CCC4C5(C)CCC(O)C(C)(CO)C5CCC4(C)C3(C)CC(O)C12CO,FDB010808,131751325,0.0
,Tea,C\\C=C(/C)C(=O)OC1C(O)C(C)(C)CC2C3=CCC4C5(C)CCC(O)C(C)(C=O)C5CCC4(C)C3(C)CC(O)C12CO,FDB010809,131751326,0.0
,Coffee,COC1=CC(OC2OC(COC3OC(CO)C(O)C(OC4OC(COC5OC(CO)C(O)C(O)C5O)C(O)C(O)C4O)C3O)C(O)C(O)C2O)=C2C(O)=C3C(=O)C=C(C)OC3=CC2=C1,FDB010810,85185010,0.0
,Herbs_condiments_and_spices,CC(=O)OC1C(O)C2C(C)(C)OC3CC(=O)OCC23C2CCC3(C)C(OC(=O)C4OC34C12C)C1=COC=C1,FDB010811,131751327,0.0
,Tea,C\\C=C(\\C)C(=O)OC1C(O)C(C)(C)CC2C3=CCC4C5(C)CCC(O)C(C)(C)C5CCC4(C)C3(C)CC(O)C12CO,FDB010812,131751328,0.0
,Other_fruits,CC1(C)CC2C3=CCC4C5(C)CC(O)C(OC6OC(CO)C(O)C(O)C6O)C(C)(CO)C5CCC4(C)C3(C)CCC2(CC1O)C(O)=O,FDB010813,73745597,0.0
,Fungi,CC(CC\\C=C(/C)C(O)=O)C1CCC2(C)C3=C(CCC12C)C1(C)CCC(=O)C(C)(C)C1CC3=O,FDB010814,131751329,0.0
,Other_green_vegetables,CC(O)(CO)C1CC2=C(O1)C=C1OC(=O)C=CC1=C2,FDB010815,71438319,0.0
,Other_green_vegetables,CC(CCOC1OC(CO)C(O)C(O)C1OC1OC(CO)C(O)C(O)C1O)CCC=C(C)C,FDB010816,131751330,0.0
,Other_fruits,CC1CCC2(CCC3(C)C(=CCC4C5(C)CCC(OC(=O)C6=CC=CC=C6)C(C)(C)C5C(=O)CC34C)C2C1C)C(O)=O,FDB010817,131751331,0.0
,Alcoholic_beverages,CC(OC1OC(CO)C(O)C(O)C1O)CCC1=C(C)CC(O)CC1(C)C,FDB010818,85258909,0.0
,Alcoholic_beverages,CC(O)CCC1=C(C)CC(CC1(C)C)OC1OC(CO)C(O)C(O)C1O,FDB010819,85225214,0.0
,Alliums,CCCCCCCCCCCCCCC(O)C(=O)NC(COC1OC(CO)C(O)C(O)C1O)C(O)\\C=C\\CCCCCCCCCCCCC,FDB010820,131751332,0.0
,Edible_fats_and_oils,C\\C=C(\\C)C(=O)OC1CC2(C)OC(O)(CC2O)C(CO)CC2OC(=O)C(=C)C12,FDB010821,131751333,0.0
,Cereals_and_bakery_products,COC1=C(Cl)C=C2NC(=O)OC2=C1,FDB010823,15636,0.0
,Edible_fats_and_oils,COC1=C(O)C=CC(\\C=C/C2=CC(OC)=C(O)C=C2)=C1,FDB010824,9548762,0.0
,Other_fruits,OC1C(O)C2=C(C=CC3=C2C(=CC=C3)C1=O)C1=CC=C(O)C=C1,FDB010825,73121825,0.0
,Other_fruits,CCCCCCCCCCCC\\C=C/CC\\C=C/CCCCCCCCCCCCC1=CC(C)OC1=O,FDB010827,131751334,0.0
BROMELAIN,Pineapple,[Na+].CCCC(C)C1(CC)C(O)=NC(=O)N=C1[O-],FDB001083,5982,0.0
,Tea,CC(CCC=C(C)C)C1CCC2(C)C3CCC(C(CCCO)C3(C)CCC12C)=C(C)C,FDB010828,73745846,0.0
,Herbs_condiments_and_spices,CCNC1=CC(O)=C(O)C=C1C(N)=O,FDB010829,10330295,0.0
,Herbs_condiments_and_spices,COC1=CC2=C(OC(=O)C(=C2)C(C)(C)C=C)C=C1OC1OC(CO)C(O)C(O)C1O,FDB010830,131751335,0.0
,Tea,CC1C(C)C(=O)OC2C(OC(C)=O)C(OC(C)=O)C3(COC(C)=O)C(OC(C)=O)C(OC(=O)C4=CC=CC=C4)C4C(OC(C)=O)C3(OC4(C)COC(=O)C3=C1N=CC=C3)C2(C)O,FDB010836,73092639,0.0
,Tea,CC1C(C)C(=O)OC2C(O)C(OC(C)=O)C3(COC(C)=O)C(OC(C)=O)C(O)C4C(OC(C)=O)C3(OC4(C)COC(=O)C3=C1N=CC=C3)C2(C)O,FDB010837,74822352,0.0
1-METHYLNAPHTHALENE,Black_Walnut,CC1=CC=CC2=CC=CC=C12,FDB010838,7002,0.0
,Fungi,CCOCC(O)C(N)C(O)=O,FDB010840,86136791,0.0
,Fungi,CC(C)C(C)\\C=C\\C(C)C1CCC2=C3C(O)C4OC44CC(O)CCC4(C)C3CCC12C,FDB010841,131751336,0.0
,Edible_fats_and_oils,CCOC(=O)NCC1=CC=C(OC2OC(C)C(O)C(O)C2O)C=C1,FDB010842,131751337,0.0
,Root_vegetables,N(C1=CC=CC=C1)C1=CC2=CC=CC=C2C=C1,FDB010843,8679,0.0
,Root_vegetables,OC1=CC(O)=C2C(C=CC3=C2C(O)=C(O)C=C3)=C1,FDB010845,129206075,0.0
,Herbs_condiments_and_spices,CCCCCC(=O)C1=CC=CC=C1,FDB010846,10321,0.0
TRIACONTANAL,Chives,CCCCCCCCCCCCCCCCCCCCCCCCCCCCCC=O,FDB010847,3084375,0.0
,Edible_fats_and_oils,CC(\\C=C\\C=C(C)/C=C/C1=C(C)CCCC1(C)C)=C/CO,FDB010848,9947823,0.0
,Citrus_fruits,COC1=CC(OC)=C(OC)C2=C1C(=O)CC(O2)C1=CC(OC)=C(OC)C=C1,FDB010849,72703226,0.0
,Tea,CC\\C=C\\CC1=C(C)C(CC1=O)OC1OC(CO)C(O)C(O)C1O,FDB010850,131751338,0.0
,Other_green_vegetables,CCCCC(=O)C1CCCC=C1C(O)=O,FDB010851,12367058,0.0
HEXYL-FORMATE,Peach,CCCCCCOC=O,FDB010854,61177,0.0
,Fungi,CC(C)C(C)CCC(C)C1CCC2C3=CC(=O)C4(O)CC(O)CCC4(C)C3(O)CCC12C,FDB010855,85276490,0.0
Rhein,Dock,OC(=O)C1=CC2=C(C(O)=C1)C(=O)C1=C(C=CC=C1O)C2=O,FDB010856,10168,0.0
,Other_green_vegetables,OCC1OC(OC2=CC=CC3=C2C(=O)C2=C(C=C(C=C2O)C(O)=O)C3=O)C(O)C(O)C1O,FDB010857,14345558,0.0
9-Ribosyl-cis-zeatin,Hyacinth-beans,C\\C(CO)=C/CNC1=NC=NC2=C1N=CN2C1OC(CO)C(O)C1O,FDB010860,5375662,0.0
,Tomatoes,CCCCC\\C=C\\C\\C=C\\CCCCCCCC(=O)OCC1OC(OC2CCC3(C)C4CCC5(C)C(CCC5C4CC=C3C2)C(C)CC\\C(=C/C)C(C)C)C(O)C(O)C1O,FDB010862,131751342,0.0
,Other_fruits,CC(CCC(C)C(C)=C)C1CCC2(C)C3CCC4CC(=O)CCC44CC34CCC12C,FDB010863,131751343,0.0
,Nuts,OC1=CC=CC2=C(O)C=CC(O)=C12,FDB010865,3083585,0.0
,Egg,CCCCCCCCCCCCCCCC(=O)NCCO,FDB001087,4671,0.0
,Opium_Poppy,COC1=CC2=C(C=C1)C=CC1=CC(OC)=CC(O)=C21,FDB010872,71438453,0.0
ANISIC-KETONE,Fennel,COC1=CC=C(CC(C)=O)C=C1,FDB010873,31231,0.0
,Legumes,CC1OC(OC2C(O)C(O)C(CO)OC2OC2C(O)C(O)C(OC2OC2CCC3(C)C(CCC4(C)C3CC=C3C5CC(C)(C)CCC5(CCC43C)C(=O)OC3OC(CO)C(O)C(O)C3O)C2(C)C)C(O)=O)C(O)C(O)C1O,FDB010874,45360303,0.0
,Legumes,CC1OC(OC2C(O)C(O)C(CO)OC2OC2C(O)C(O)C(OC2OC2CCC3(C)C(CCC4(C)C3CC=C3C5CC(C)(C)CCC5(CCC43C)C(=O)OC3OC(CO)C(O)C(O)C3OC3OC(C)C(O)C(O)C3O)C2(C)CO)C(O)=O)C(O)C(O)C1O,FDB010875,85238554,0.0
,Other_fruits,CC1CCC2(CCC3(C)C(=CC(=O)C4C5(C)CCC(OC(=O)C6=CC=CC=C6)C(C)(C)C5CCC34C)C2C1C)C(O)=O,FDB010876,131751344,0.0
,Alcoholic_beverages,OC1CC2=C(O)C=C(O)C(C3=CC(O)=C(O)C=C3C3OC4=CC(O)=CC(O)=C4CC3O)=C2OC1C1=CC=C(O)C(O)=C1,FDB010882,56941146,0.0
,Citrus_fruits,O=C1CCCCCCC\\C=C\\CCO1,FDB010884,14539994,0.0
,Coffee,CC1=CC2=C(C(O)=C1OC1OC(CO)C(O)C(O)C1O)C(=O)C1=C(C=C(O)C=C1O)C2=O,FDB010886,131751347,0.0
,Tea,OC1CC2=C(O)C=C(O)C=C2OC1C1=CC2=C(C(O)=C(O)C=C2C2OC3=CC(O)=CC(O)=C3CC2OC(=O)C2=CC(O)=C(O)C(O)=C2)C(=O)C(O)=C1,FDB010887,15624170,0.0
,Tea,OC1CC2=C(OC1C1=C3C=C(C=C(O)C(=O)C3=C(O)C(O)=C1)C1OC3=C(CC1OC(=O)C1=CC(O)=C(O)C(O)=C1)C(O)=CC(O)=C3)C=C(O)C=C2O,FDB010888,4657307,0.0
Kaempferol_7-sophoroside,Saffron,OCC1OC(OC2C(O)C(O)C(CO)OC2OC2=CC(O)=C3C(=O)C(O)=C(OC3=C2)C2=CC=C(O)C=C2)C(O)C(O)C1O,FDB010891,73088337,0.0
,Other_fruits,COC1=CC=C(C=C1)C1=C2C(=O)OC(=O)C3=CC=CC(C=C1)=C23,FDB010892,101673656,0.0
,Cereals_and_bakery_products,OCC1OC(C(OC2OC(COC(=O)\\C=C\\C3=CC=C(O)C=C3)C(O)C(O)C2O)C(O)C1O)C1=C(O)C2=C(OC(=CC2=O)C2=CC(O)=C(O)C=C2)C=C1O,FDB010893,131751349,0.0
,Cereals_and_bakery_products,COC1=C(O)C=CC(\\C=C\\C(=O)OCC2OC(OC3C(O)C(O)C(CO)OC3C3=C(O)C4=C(OC(=CC4=O)C4=CC(O)=C(O)C=C4)C=C3O)C(O)C(O)C2O)=C1,FDB010894,131751350,0.0
ETHYL-METHYL-DISULFIDE,Kohlrabi,CCSSC,FDB010895,123388,0.0
DIHYDRO-BETA-IONONE,Raspberry,CC(=O)CCC1=C(C)CCCC1(C)C,FDB010896,519382,0.0
,Meats,SCC1=CC=CO1,FDB010898,7363,0.0
,Meats,CSCC1=CC=CO1,FDB010899,518937,0.0
,Potato,CC(=O)CC1=CC=CO1,FDB010900,228583,0.0
,Alcoholic_beverages,O=C\\C=C/C1=CC=CO1,FDB010901,1715056,0.0
,Coffee,CCC(=O)C(=O)C1=CC=CO1,FDB010902,19776197,0.0
,Coffee,CC(=O)C(=O)C1=CC=CO1,FDB010903,74038,0.0
,Alcoholic_beverages,CCOC(=O)CCC1=CC=CO1,FDB010904,61450,0.0
,Coffee,CC1=C2SCCC2=CO1,FDB010905,526931,0.0
,Other_fruits,CCCCC[C@@H](O)CC(O)=O,FDB010907,5312861,0.0
,Legumes,OCC1OC(OCC2=COC=C2)C(O)C(O)C1O,FDB010909,78302646,0.0
,Edible_fats_and_oils,CCCCCCCCCCCCCCCCCC(=O)CC(=O)C1=CC=CC=C1,FDB010910,94050,0.0
,Tea,O1C=CC2=CC=CC=C12,FDB010914,9223,0.0
